pipsquirter1.rle|rle|Pipsquirter 1|15|11|3b2ob2o7b$b3obob3o5b$o4bo4bo4b$ob2o2b2obobo3b$bo2b2o3bobo3b$2b2o2b2obobob2o$4bo4bobob2o$4b4ob2o4b$8bo6b$6bobo6b$6b2o!
pipsquirter1asreflector.rle|rle|Pipsquirter 1 as reflector|22|17|12bo9b$3b2o6b2o9b$3bo7bobo5bo2b$5bo12bo3b$4b4o10b3ob$3bo4bo13b$3b5obo12b$b2o3bo2bo12b$o2b3obob2o9b2o$2obobobo8b2o2b2o$3bo2bob2o2b2obobo4b$3b2obobo7bo5b$5bobob2o11b$5bobobo8b2o2b$6bo2bo8bo3b$7b2o10b3o$21bo!
pipsquirter2.rle|rle|Pipsquirter 2|13|22|6b2o5b$6bobo4b$8bo4b$3bo2bob2o3b$3b4o6b$7b2o2b2o$3b4o6b$obo3bob2o3b$2ob2obobo4b$3bo4bo4b$3bobobob2o2b$2obobobobo3b$obo4bobo3b$2bob2obo2b2ob$2bobo3bobo2b$b2o2bob2obo2b$2bobo4bo3b$2bo3b3o4b$3b2obo6b$8b3o2b$b7o2bo2b$bo2bo2bo!
pipsquirter2reflector.rle|rle|Pipsquirter 2 reflector|21|25|17bo3b$17bobob$17b2o2b$6b2o13b$6bobo12b$8bo10b2o$3bo2bob2o5b2o2b2o$3b4o3bo3bobo4b$7bob2o4bo5b$3b4o3bo10b$2bo5b2o7b2o2b$o2b2obobo8bo3b$2obo4bo9b3o$3bobobob2o9bo$3bobobobo11b$b2ob2obobo11b$2bo2b3o2b2o9b$2bo5bobo10b$b2ob5obo10b$2bobo4bo11b$2bo3b3o12b$3b2obo14b$8b3o10b$b7o2bo10b$bo2bo2bo!
piston.rle|rle|Piston|11|5|2o7b2o$obo2bo2bobo$2b4o2bo2b$obo2bo2bobo$2o7b2o!
pond.rle|rle|Pond|4|4|b2ob$o2bo$o2bo$b2o!
pondonpond.rle|rle|Pond on pond|9|4|b2o3b2ob$o2bobo2bo$o2bobo2bo$b2o3b2o!
popover.rle|rle|Popover|32|32|21bo10b$20bobo9b2$13b2o3bo3b2o8b$13b2o2bo5bo8b$18bobo11b$20b2o10b$14b2o16b$3b2o8bo2bo15b$bobo9bobo4bo11b$o5bo7bo5bo11b$bo3b2o2b3o8bo11b2$3bobo16b2o3b2o3b$4bo12bo3bo2bo2b2o3b$8bo7b3o3bobo7b$7bobo6bobo4bo8b$3b2o2bo2bo16bo4b$3b2o3b2o16bobo3b2$11bo8b3o2b2o3bob$11bo13bo5bo$11bo5b2o9bobob$16bobo8b2o3b$16b3o13b$10b2o20b$11bobo18b$8bo5bo2b2o13b$8b2o3bo3b2o13b2$9bobo20b$10bo!
ppentomino.rle|rle|P-pentomino|2|3|2o$2o$o!
prebeehive.rle|rle|Pre-beehive|3|2|3o$3o!
preblock.rle|rle|Pre-block|2|2|ob$2o!
preblock_synth.rle|rle|Pre-block_synth|67|34|50b2o15b$5bo44bobo14b$3bobo20bo19bo3bo15bo$4b2o19b2o20b2o16b2o$b2o43b2o19b$obo64b$2bo64b22$38bobo4bobo19b$39b2o4b2o20b$9bobo27bo6bo2b2o16b$5b2o2b2o31b3o4bobo15b$5bobo2bo15bo17bo4bo16bo$5bo19b2o16bo21b2o!
prepulsar.rle|rle|Pre-pulsar|9|3|3o3b3o$obo3bobo$3o3b3o!
prepulsarhassler55.rle|rle|Pre-pulsar hassler 55|43|27|8bo25bo8b$7bobo23bobo7b$8bo25bo8b$13bo15bo13b$6b5o2b3o11b3o2b5o6b$5bo4bo5bo9bo5bo4bo5b$4bo2bo7b2o9b2o7bo2bo4b$bo2bob2o27b2obo2bob$obobo5bo21bo5bobobo$bo2bo4bobo19bobo4bo2bob$4b2o2bo2bo6bo5bo6bo2bo2b2o4b$9b2o6b3o3b3o6b2o9b4$9b2o21b2o9b$4b2o2bo2bo19bo2bo2b2o4b$bo2bo4bobo19bobo4bo2bob$obobo5bo21bo5bobobo$bo2bob2o27b2obo2bob$4bo2bo27bo2bo4b$5bo4bo3b2o11b2o3bo4bo5b$6b5o4bo11bo4b5o6b$13bobobo7bobobo13b$8bo3bobob2o7b2obobo3bo8b$7bobo2bobo13bobo2bobo7b$8bo4b2o13b2o4bo!
prepulsarpredecessor.rle|rle|Pre-pulsar predecessor|9|2|bo5bob$3o3b3o!
prepulsarshuttle26.rle|rle|Pre-pulsar shuttle 26|37|37|16bo3bo16b$10b2o4bo3bo4b2o10b$10bo5bo3bo5bo10b$7b2obo15bob2o7b$6bobob2o13b2obobo6b$6bobo6bo5bo6bobo6b$4b2o2bo5b3o3b3o5bo2b2o4b$3bo4b2o17b2o4bo3b$3b5o21b5o3b$7bo21bo7b$b4o27b4ob$bo2bo27bo2bob2$15b2o3b2o15b$6bo9bo3bo9bo6b$5b2o6bo9bo6b2o5b$3o3bo6b2o7b2o6bo3b3o4$3o3bo6b2o7b2o6bo3b3o$5b2o6bo9bo6b2o5b$6bo9bo3bo9bo6b$15b2o3b2o15b2$bo2bo27bo2bob$b4o27b4ob$7bo21bo7b$3b5o21b5o3b$3bo4b2o17b2o4bo3b$4b2o2bo5b3o3b3o5bo2b2o4b$6bobo6bo5bo6bobo6b$6bobob2o13b2obobo6b$7b2obo15bob2o7b$10bo5bo3bo5bo10b$10b2o4bo3bo4b2o10b$16bo3bo!
prepulsarshuttle28.rle|rle|Pre-pulsar shuttle 28|22|16|7b2o13b$2o5b2o8bo4b$bo14bob2o2b$bobo16bob$2b2o12bo2bobo$18bo2bo$19b2ob2$7bo5bo8b$6b3o3b3o4b2ob$18bo2bo$2b2o13bobobo$bobo13bo2bob$bo14bo5b$2o5b2o8bobo2b$7b2o!
prepulsarshuttle29.rle|rle|Pre-pulsar shuttle 29|28|28|15bo12b$13b3o12b$12bo15b$12b2o14b2$bo26b$obo4bo20b$bo5b2o6b2o11b$7bo7b2o11b3$19b2o7b$7bo11b2o5b2o$bo5b2o17bob$obo4bo16bobob$bo22b2o2b4$14bo5bo7b$13b3o3b3o6b5$13bo7bo6b$12bobo5bobo5b$13bo7bo!
prepulsarshuttle29v2.rle|rle|Pre-pulsar shuttle 29 v2|27|18|10b2o3b2o10b$9bo2bobo2bo9b$5b2o3b2o3b2o3b2o5b$5bo15bo5b$2b2obo15bob2o2b$o2bob2o13b2obo2bo$2obo19bob2o$3bo19bo3b$3b2o17b2o3b$9b3o3b3o9b$9bobo3bobo9b$9b3o3b3o9b4$9bo7bo9b$8bobo5bobo8b$9bo7bo!
prepulsarshuttle29v3.rle|rle|Pre-pulsar shuttle 29 v3|39|39|16b2o3b2o16b$15bo2bobo2bo15b$11b2o3b2o3b2o3b2o11b$11bo15bo11b$8b2obo15bob2o8b$7bobob2o13b2obobo7b$7bobo19bobo7b$5b2o2bo19bo2b2o5b$4bo4b2o17b2o4bo4b$4b5o6b3o3b3o6b5o4b$8bo6bobo3bobo6bo8b$2b4o9b3o3b3o9b4o2b$2bo2bo27bo2bo2b3$bo7b3o15b3o7bob$obo6bobo15bobo6bobo$obo6b3o15b3o6bobo$bo35bob2$bo35bob$obo6b3o15b3o6bobo$obo6bobo15bobo6bobo$bo7b3o15b3o7bob3$2bo2bo27bo2bo2b$2b4o9b3o3b3o9b4o2b$8bo6bobo3bobo6bo8b$4b5o6b3o3b3o6b5o4b$4bo4b2o17b2o4bo4b$5b2o2bo19bo2b2o5b$7bobo19bobo7b$7bobob2o13b2obobo7b$8b2obo15bob2o8b$11bo15bo11b$11b2o3b2o3b2o3b2o11b$15bo2bobo2bo15b$16b2o3b2o!
prepulsarshuttle47.rle|rle|Pre-pulsar shuttle 47|31|30|11bo7bo11b$10bobo5bobo10b$11bo7bo11b4$6bo17bo6b$6bo17bo6b$6bo17bo6b$2b2o23b2o2b$bobo7b3o3b3o7bobob$bo8bo3bobo3bo8bob$2o27b2o2$7b2o13b2o7b$7b2o13b2o7b2$2o27b2o$bo8bo3bobo3bo8bob$bobo7b3o3b3o7bobob$2b2o23b2o2b$6bo17bo6b$6bo17bo6b$6bo17bo6b4$11bo7bo11b$10bobo5bobo10b$11bo7bo!
prepulsarshuttle47v2.rle|rle|Pre-pulsar shuttle 47 v2|79|30|11bo7bo39bo7bo11b$10bobo5bobo37bobo5bobo10b$11bo7bo9b2o17b2o9bo7bo11b$29bo19bo29b$27bobo19bobo27b$27b2o21b2o27b$6bo17bo29bo17bo6b$6bo17bo12bo3bo12bo17bo6b$6bo17bo11bobobobo11bo17bo6b$2b2o31bo2bobo2bo31b2o2b$bobo7b3o3b3o15bo7bo15b3o3b3o7bobob$bo8bo3bobo3bo14bo2bobo2bo14bo3bobo3bo8bob$2o34bobobobo34b2o$37bo3bo37b$7b2o13b2o31b2o13b2o7b$7b2o13b2o31b2o13b2o7b$37bo3bo37b$2o34bobobobo34b2o$bo8bo3bobo3bo14bo2bobo2bo14bo3bobo3bo8bob$bobo7b3o3b3o15bo7bo15b3o3b3o7bobob$2b2o31bo2bobo2bo31b2o2b$6bo17bo11bobobobo11bo17bo6b$6bo17bo12bo3bo12bo17bo6b$6bo17bo29bo17bo6b$27b2o21b2o27b$27bobo19bobo27b$29bo19bo29b$11bo7bo9b2o17b2o9bo7bo11b$10bobo5bobo37bobo5bobo10b$11bo7bo39bo7bo!
prepulsarspaceship.rle|rle|Pre-pulsar spaceship|69|13|31bo5bo31b$30b3o3b3o30b4$2b2o5b2o5b2o5b2o19b2o5b2o5b2o5b2o2b$o3bo3bo2bo3bo2bo3bo3bo15bo3bo3bo2bo3bo2bo3bo3bo$o3bobob3o5b3obobo3bo15bo3bobob3o5b3obobo3bo$o5b2o2b3ob3o2b2o5bo15bo5b2o2b3ob3o2b2o5bo$2ob3o15b3ob2o15b2ob3o15b3ob2o$o25bo15bo25bo$bo3bo15bo3bo17bo3bo15bo3bob$2bo2bo15bo2bo19bo2bo15bo2bo!
pressurecooker.rle|rle|Pressure cooker|11|12|5bo5b$4bobo4b$4bobo4b$3b2ob2o3b$obo5bobo$2obobobob2o$3bo3bo3b$3bo3bo3b$4b3o4b2$3bob2o4b$3b2obo!
protein.rle|rle|Protein|13|13|4b2o7b$4bo8b$6bo6b$2b4obob2o2b$bo5bobo2bo$bo2b2obobob2o$2obo5bo3b$3bo2b2obo3b$3bo4bo4b$4b4o5b2$4b2o7b$4b2o!
pseudobarberpole.rle|rle|Pseudo-barberpole|12|12|10b2o$11bo$9bo2b$7bobo2b2$5bobo4b2$3bobo6b2$2b2o8b$o11b$2o!
pseudobarberpoleon36p22.rle|rle|Pseudo-barberpole on 36p22|35|14|23b2o10b$23bo11b$25b2o8b2$2o24bobo6b$bo33b$bobo13b3o8bobo4b$2b2o3bo8bo3bo14b$6bob2o6bo4bo8bobo2b$5bo4bo6b2obo11bo2b$6bo3bo8bo3b2o9bo$7b3o13bobo7b2o$25bo9b$25b2o!
puffer1.rle|rle|Puffer 1|27|7|b3o6bo5bo6b3ob$o2bo5b3o3b3o5bo2bo$3bo4b2obo3bob2o4bo3b$3bo19bo3b$3bo2bo13bo2bo3b$3bo2b2o11b2o2bo3b$2bo3b2o11b2o3bo!
puffer2.rle|rle|Puffer 2|18|5|b3o11b3o$o2bo10bo2bo$3bo4b3o6bo$3bo4bo2bo5bo$2bo4bo8bo!
pulsar.rle|rle|Pulsar|13|13|2b3o3b3o2b2$o4bobo4bo$o4bobo4bo$o4bobo4bo$2b3o3b3o2b2$2b3o3b3o2b$o4bobo4bo$o4bobo4bo$o4bobo4bo2$2b3o3b3o!
pulsarquadrant.rle|rle|Pulsar quadrant|8|8|5bo2b$3b3o2b$2bo3b2o$o2bo2bob$o3bobob$o4bo2b2$2b3o!
pulsarquadrant_synth.rle|rle|Pulsar quadrant_synth|78|25|22bo55b$20b2o56b$21b2o55b3$7bobo68b$8b2o68b$8bo69b$61bo16b$5b2o25bo19bo7bo11bo5b$5bobo24b3o17b3o5b3o9b3o3b$bo3bo24b2o3bo14b2o3bo14b2o3bo2b$b2o28bo2bo16bo2bo8b2o6bo2bo2bo$obo14bo13bobo17bobo9bobo5bobo3bo$15bobo14bo19bo10bo8bo4bo$16b2o60b$12b2o59b3o2b$11bobo64b$13bo64b$2bo47b2o26b$2b2o10b2o33bobo26b$bobo10bobo34bo26b$14bo38b3o22b$53bo24b$54bo!
pushalong1.rle|rle|Pushalong 1|11|12|3bo7b$bo2bo6b$o3bo6b$o3bo6b$2obo7b$5b2o4b$2bo2b2o4b$4bo6b$7b3ob$6b5o$5b2ob3o$6b2o!
qpentomino.rle|rle|Q-pentomino|4|2|4o$3bo!
quad.rle|rle|Quad|6|6|2o2b2o$o2bobo$bo4b$4bob$obo2bo$2o2b2o!
quad_synth.rle|rle|Quad_synth|37|28|18bobo16b$18b2o17b$12bo6bo17b$13bo23b$11b3o23b$18bobo16b$18b2o17b$o4bo13bo17b$b2o3b2o29b$2o3b2o30b$11bobo23b$12b2o3bo5bo7b2o2b2o$12bo2b2o6bobo5bobo2bo$16b2o5b2o10bob$3b2o5b2o20bo4b$2bobo6b2o2bo15bo2bobo$4bo5bo3b2o15b2o2b2o$14bobo20b$21b2o3b2o9b$20b2o3b2o10b$8bo13bo4bo9b$8b2o27b$7bobo27b$14b3o20b$14bo22b$8bo6bo21b$8b2o27b$7bobo!
quadpole.rle|rle|Quadpole|7|7|2o5b$obo4b2$2bobo2b2$4bobo$5b2o!
quadpole_synth.rle|rle|Quadpole_synth|68|54|37bo30b$35bobo30b$36b2o5bo24b$44bo23b$42b3o23b$38b3o27b$40bo27b$39bo28b2$61b2o5b$61bobo4b2$63bobo2b$25b2o18b2o21b$3bo21bobo17bobo17bobo$bobo3bo18b2o18b2o18b2o$2b2o2b2o60b$6bobo59b$bo66b$2o66b$obo65b11$47bo20b$47bobo18b$47b2o19b2$39bo28b$40b2o10bo15b$39b2o2b2o7bobo13b$42b2o8b2o14b$39b2o3bo16b2o5b$40b2o19bobo4b$39bo28b$63bobo2b$49bo18b$47b2o16bobo$44bo3b2o16b2o$35b2o8b2o21b$34bobo7b2o2b2o18b$36bo10b2o19b$49bo18b2$40b2o26b$39bobo26b$41bo!
quadpseudostilllife.rle|rle|Quad pseudo still life|11|9|8b2ob$3b2obo2bob$3bob2obo2b$8b2ob$3bob2o3bo$b3ob2ob2ob$o7bo2b$b3ob2obo2b$3bobobo!
quasar.rle|rle|Quasar|29|29|10b3o3b3o10b2$8bo4bobo4bo8b$8bo4bobo4bo8b$8bo4bobo4bo8b$10b3o3b3o10b2$8b3o7b3o8b$2b3o2bo4bo3bo4bo2b3o2b$7bo4bo3bo4bo7b$o4bobo4bo3bo4bobo4bo$o4bo17bo4bo$o4bo2b3o7b3o2bo4bo$2b3o19b3o2b2$2b3o19b3o2b$o4bo2b3o7b3o2bo4bo$o4bo17bo4bo$o4bobo4bo3bo4bobo4bo$7bo4bo3bo4bo7b$2b3o2bo4bo3bo4bo2b3o2b$8b3o7b3o8b2$10b3o3b3o10b$8bo4bobo4bo8b$8bo4bobo4bo8b$8bo4bobo4bo8b2$10b3o3b3o!
queenbee.rle|rle|Queen bee|7|5|3bo3b$2bobo2b$bo3bob$2b3o2b$2o3b2o!
queenbeeloop.rle|rle|Queen bee loop|24|24|12bo11b$12bobo9b$13bobo8b$13bo2bo7b$13bobo8b$12bobo9b$12bo11b$3bo20b$2bobo19b$bo3bo18b$2b3o19b$2o3b2o17b$17b2o3b2o$19b3o2b$18bo3bob$19bobo2b$20bo3b$11bo12b$9bobo12b$8bobo13b$7bo2bo13b$8bobo13b$9bobo12b$11bo!
queenbeeshuttle.rle|rle|Queen bee shuttle|22|7|9bo12b$7bobo12b$6bobo13b$2o3bo2bo11b2o$2o4bobo11b2o$7bobo12b$9bo!
queenbeeshuttlepipredecessor.rle|rle|Queen bee shuttle pi predecessor|35|7|2o31b2o$2o31b2o3$16b3o16b$5b3o8bobo8b3o5b$16bobo!
queenbeeturningreaction1.rle|rle|Queen bee turning reaction 1|10|11|bo8b$2b2o6b$b2o7b2$o9b$obo7b$bobo6b$bo2bo5b$bobo4b2o$obo4b2ob$o8bo!
r2d2.rle|rle|R2D2|11|10|5bo5b$4bobo4b$3bobobo3b$3bobobo3b$2obo3bob2o$2obo3bob2o$3bo3bo3b$3bobobo3b$4bobo4b$5bo!
rabbits.rle|rle|Rabbits|7|3|o3b3o$3o2bob$bo!
rabbits_synth.rle|rle|Rabbits_synth|48|13|21bo26b$o18b2o27b$b2o17b2o26b$2o46b$19bo28b$18b2o18bo9b$18bobo16bobo8b$37bo2bo3b3ob$37bobo3bo3bo$17bo20bo4bo4b$10b2o4b2o25b2ob2o$10bobo3bobo26bo2b$10bo!
radialpseudobarberpole.rle|rle|Radial pseudo-barberpole|13|13|10b2ob$2o9bob$o8bo3b$2b2o3bobo3b2$3bobobo5b2$5bobobo3b2$3bobo3b2o2b$3bo8bo$bo9b2o$b2o!
rats.rle|rle|$rats|12|11|5b2o5b$6bo5b$4bo7b$2obob4o3b$2obo5bobo$3bo2b3ob2o$3bo4bo3b$4b3obo3b$7bo4b$6bo5b$6b2o!
rbeeandsnake.rle|rle|R-bee and snake|5|6|2obob$ob2ob2$b3ob$bo2bo$2b2o!
rbeeandsnake_synth.rle|rle|R-bee and snake_synth|28|21|9bobo16b$9b2o17b$10bo17b3$2bo25b$obo2bo22b$b2o2bobo20b$5b2o17b2o2b$23bo2bob$24b3ob2$24b2obo$b2o21bob2o$2b2o2b2o20b$bo4bobo2b2o15b$6bo3b2o16b$12bo15b$3o25b$2bo25b$bo!
rectifier.rle|rle|Rectifier|41|33|bobo7bo29b$2b2o6bobo28b$2bo7bobo28b$11bo29b12$20b2o19b$20b2o19b2$2b2o37b$bobo37b$bo39b$2o39b$31b2o8b$30bo2bo2b2o3b$30bobo4bo3b$11b2o18bo5bob2o$10bobo21b2obobob$10bo23bo2bo2bo$9b2o20bo4bo2b2o$31b5o5b2$33b2obo4b$33bob2o!
revolver.rle|rle|Revolver|14|8|o12bo$3o4bo3b3o$3bobobo2bo3b$2bo6bobo2b$2bobo6bo2b$3bo2bobobo3b$3o3bo4b3o$o12bo!
ringoffire.rle|rle|Ring of fire|34|30|16bo17b$14bobobo15b$12bobobobobo13b$10bobobobobobobo11b$8bobobo2b2obobobobo9b$6bobobobo6bo2bobobo7b$4bobobo2bo10bobobobo5b$5b2obo14bo2bobobo3b$3bo3bo18bob2o4b$4b3o20bo3bo2b$2bo25b3o3b$3b2o27bob$bo3bo24b2o2b$2b4o23bo3bo$o29b3ob$b3o29bo$o3bo23b4o2b$2b2o24bo3bob$bo27b2o3b$3b3o25bo2b$2bo3bo20b3o4b$4b2obo18bo3bo3b$3bobobo2bo14bob2o5b$5bobobobo10bo2bobobo4b$7bobobo2bo6bobobobo6b$9bobobobob2o2bobobo8b$11bobobobobobobo10b$13bobobobobo12b$15bobobo14b$17bo!
rloaf.rle|rle|R-loaf|4|4|3ob$o2bo$bobo$2bo!
roteightor.rle|rle|Roteightor|14|14|bo12b$b3o8b2o$4bo7bob$3b2o5bobob$10b2o2b2$6b2o6b$5b2obo5b$6b3o5b$2b2o3b3o4b$bobo5b2o3b$bo7bo4b$2o8b3ob$12bo!
roteightorextension.rle|rle|roteightor extension|32|32|11bo20b$11b3o8b2o8b$14bo7bo9b$13b2o5bobo9b$6bo13b2o10b$6b3o23b$9bo5b3o8b2o4b$8bo6bo2bo7bo5b$bo6bo3bo2bo8bobo5b$b3o9bo2bo4bo2b2o6b$4bo5bo2bo8bo9b$3b2o6b3o5bo2bo7b2o$20b3o7bob$28bobob$5b3o20b2o2b$5bo2bo5b3o15b$5bo8bo2bo5b3o6b$2b2o2bo4bo2bo8bo2bo5b$bobo8bo2bo4bo2bo8b$bo7bo2bo8bo2bo3bo3b$2o8b3o5bo2bo6bo3b$19b3o5bo4b$6b2o20b3ob$5bobo22bob$5bo7b3o6b2o8b$4b2o7bo2bo5bo9b$13bo9b3o6b$10b2o2bo3bo6bo6b$9bobo6bo13b$9bo7bo14b$8b2o8b3o11b$20bo!
rpentomino.rle|rle|R-pentomino|3|3|b2o$2ob$bo!
rumblingriver1.rle|rle|Rumbling river 1|49|12|14b2o6b2o6b2o3bob2o10b$4bo8bo2bo4bo2bo4bo2bo2b2obo10b$o2bobo4bo3b2o2bo3b2o2bo3bobo5bob2o7b$4obo2b6o2b6o2b6o2b6obobo7b$5bobo5bobo5bobo5bobo5bobo6b2ob$2b2obobobobo3bobobo3bobobo3bobobo3bobo5bob$bo5bobo3bobobo3bobobo3bobobo3bobobobob2o2b$b2o6bobo5bobo5bobo5bobo5bobo5b$7bobob6o2b6o2b6o2b6o2bob4o$7b2obo5bobo3bo2b2o3bo2b2o3bo4bobo2bo$10bob2o2bo2bo4bo2bo4bo2bo8bo4b$10b2obo3b2o6b2o6b2o!
sailboat.rle|rle|Sailboat|29|25|8bo11bo8b$7bobo9bobo7b$8bo11bo8b2$6b5o7b5o6b$5bo4bo7bo4bo5b$4bo2bo13bo2bo4b$bo2bob2o13b2obo2bob$obobo5bo7b2o4bobobo$bo2bo4bobo5bo2bo3bo2bob$4b2o2bo2bo6bobo2b2o4b$9b2o8bo9b$13b2o14b$13bobo13b$14bo14b$17b3o9b$5bobo2bo5bo12b$5b3obob2o3bo3bo8b$4bo6bo4bo2bobo7b$5bo5b2o5bobo2bo5b$19bo3bo5b$4b2o5bo11bo5b$5bo6bo7b3o6b$4b2obob3o17b$6bo2bobo!
schickengine.rle|rle|Schick engine|20|11|bo2bo15b$o19b$o3bo15b$4o9b2o5b$6b3o5b2o4b$6b2ob2o6b3o$6b3o5b2o4b$4o9b2o5b$o3bo15b$o19b$bo2bo!
scorpion.rle|rle|Scorpion|7|6|3bo3b$b3o3b$o3b2ob$obobobo$b2obobo$5bo!
scorpion_synth.rle|rle|Scorpion_synth|35|47|7bo27b$5bobo27b$6b2o27b4$13bo21b$11b2o22b$12b2o21b2$31bo3b$9b3o17b3o3b$9bo6b3o9bo3b2ob$10bo5bo11bobobobo$17bo11b2obobo$33bob5$6bo28b$6bobo26b$6b2o27b2$o34b$b2o32b$2o33b11$16b2o17b$16bobo16b$16bo18b$2b2o2b2o23bo3b$3b2obobo20b3o3b$2bo3bo21bo3b2ob$28bobobobo$10b2o17b2obobo$9b2o22bob$11bo!
scotsp5.rle|rle|Scot's p5|13|7|4bo3bo4b$3bobobobo3b$2bo7bo2b2$b3o5b3ob$4b2ob2o4b$3ob2ob2ob3o!
scrubber.rle|rle|Scrubber|11|11|4bo6b$2b3o6b$bo9b$bo2b3o4b$2obo3bo3b$3bo3bo3b$3bo3bob2o$4b3o2bob$9bob$6b3o2b$6bo!
scrubber_synth.rle|rle|Scrubber_synth|50|35|20bo29b$18b2o30b$19b2o29b4$15bo34b$14bo35b$5bo8b3o33b$6b2o16bobo23b$5b2o17b2o24b$25bo24b$43bo6b$41b3o6b$32bobo5bo9b$32b2o6bo2b3o4b$33bo5b2obo3bo3b$42bo3bo3b$bo40bo3bob2o$b2o40b3o2bob$obo45bob$21b3o21b3o2b$21bo23bo4b$22bo27b$28b2o20b$27b2o21b$18b3o8bo20b$20bo29b$19bo30b4$14b2o34b$15b2o33b$14bo!
scrubber_with_blocks.rle|rle|Scrubber with blocks|11|11|4b2o$4b2o2$4b3o$3bo3bob2o$2obo3bob2o$2obo3bo$4b3o2$5b2o$5b2o!
seal.rle|rle|Seal|34|35|2b2o30b$b3ob3o26b$3bo3b2o25b$2ob2o2bo2bobo21b$o6bob4o21b$6b2obo2bo21b$o4b2o3bob2o20b$2o8bobo2bo18b$o2b5ob3o4bo17b$bo9bo4bo17b$b2obo2bo3bo3bo18b$2bo9b2o20b$9b2o2b2o4bo14b$2bo3b2obo4b3o2bo14b$3b2obob5o5bob2o12b$7b2ob2ob2ob2o2b3o11b$17bobo4bo9b$8b2o4bobo3b6o8b$13bo7b2o11b$13bo3bo16b$13bo4bo3b3o6bo2b$14b5o3b2ob2o2b2ob2o$17b2obo2bob2o2bo4b$16b2o5bo4bo2b3o$15b3obobobobo8b$22bo2bo8b$18bobo13b$19bo14b2$21b3o10b$21b3o10b2$20b2o12b$20b2o12b$21bo!
sesquihat.rle|rle|Sesquihat|7|5|4bo2b$2obobob$bobobob$bobob2o$2bo!
shillelagh.rle|rle|Shillelagh|5|3|2o3b$o2b2o$b2obo!
ship.rle|rle|Ship|3|3|2ob$obo$b2o!
shipinabottle.rle|rle|Ship in a bottle|18|18|4b2o6b2o4b$3bo2bo4bo2bo3b$3bobo6bobo3b$b2o2b3o2b3o2b2ob$o6bo2bo6bo$ob2o10b2obo$bobo10bobob$3b2o3b2o3b2o3b$7bobo8b$7b2o9b$3b2o8b2o3b$bobo10bobob$ob2o10b2obo$o6bo2bo6bo$b2o2b3o2b3o2b2ob$3bobo6bobo3b$3bo2bo4bo2bo3b$4b2o6b2o!
shipmaker.rle|rle|Ship maker|41|40|39b2o$38bobo$37bo3b$36bo4b$35bo5b$34bo6b$33bo7b$32bo8b$31bo9b$30bo10b$29bo11b$28bo12b$27bo13b$26bo14b$25bo15b$24bo16b$23bo17b$22bo18b$21bo19b$20bo20b$19bo21b$18bo22b$17bo23b$16bo24b$15bo25b$14bo26b$13bo27b$12bo28b$11bo29b$10bo30b$9bo31b$8bo32b$7bo33b$6bo34b$6o35b$5bo35b$5bo35b$5bo35b$5bo35b$5bo!
shiponlongboat.rle|rle|Ship on long boat|7|7|2o5b$obo4b$b2o4b$3b2o2b$3bobob$4bobo$5bo!
shiponquadpole.rle|rle|Ship on quadpole|10|10|2o8b$obo7b$b2o7b$3b2o5b$3bobo4b2$5bobo2b2$7bobo$8b2o!
shiptie.rle|rle|Ship-tie|6|6|2o4b$obo3b$b2o3b$3b2ob$3bobo$4b2o!
shortkeys.rle|rle|Short keys|12|4|bo8bob$ob3o2b3obo$bo2bo2bo2bob$4bo2bo!
shortkeys_synth.rle|rle|Short keys_synth|55|31|16bo38b$14bobo38b$15b2o10bo27b$26bo28b$26b3o26b$o54b$b2o52b$2o3bo18bo20bo6bo2b$6b2o16bobo17bo2bo2bo2bob$5b2o17b2o9bobo5bo10bo$35b2o7b2ob4ob2ob$36bo11b2o5b$18bobo34b$19b2o34b$19bo35b$24bobo28b$24b2o29b$25bo29b5$28b2o25b$29b2o24b$28bo26b4$24bo30b$24b2o29b$23bobo!
sidecar.rle|rle|Sidecar|8|10|bo6b$o5bob$o5bob$5obob2$4b2o2b$2bo4bo$bo6b$bo5bo$b6o!
sidecar_synth.rle|rle|Sidecar_synth|65|14|44bo20b$42b2o21b$2bo40b2o20b$bo63b$b3o57b3ob$22b2o11b3o4b2o11b3o3bo2bo$bo19bobo11bo2bo2bobo11bo2bo2bo3b$b2o19bo12bo6bo3b2o7bo5bo3b$obo32bo3bo6bobo6bo3bobo3b$35bo3bo6bo8bo3bo5b$35bo19bo5b3ob$36bobo4b2o11bobo6b$42b2o21b$44bo!
sidecareater.rle|rle|Sidecar eater|16|15|b2o13b$2bo13b$2bobo11b$3b2o4bo6b$8bo5bob$8bo5bob$8b5obob2$3o9b2o2b$b3o6bo4bo$9bo6b$9bo5bo$9b6ob$b3o12b$3o!
sidewalk.rle|rle|Sidewalk|6|5|b2ob2o$2bobob$bo2bob$bobo2b$2ob2o!
sidewalk_synth.rle|rle|Sidewalk_synth|72|8|5bo39bo26b$6bo6bo13bo18bo20bo4b$4b3o5bo14b3obo12b3o10bo9b3obo$3o9b3o15b2o8b3o13bo13b2o$2bo13b3o8b2o13bo13b3o8b2o3b$bo14bo10bob3o9bo10b3o12bob3o$17bo13bo20bo18bo$53bo!
